uuid,sentence,sentence2,label
c9f1095b-1bf8-11ea-9216-e0d55e7e3b80,最近阴茎勃起不坚是怎么了,就是勃起不坚,0
c9f17cd3-1bf8-11ea-944c-e0d55e7e3b80,好吧  那我去检查一下,嗯嗯，想来检查一下,1
c9f3c60d-1bf8-11ea-bba7-e0d55e7e3b80,该怎么调理呢,怎么能调理一下,1
c9f044f6-1bf8-11ea-8f8d-e0d55e7e3b80,怎么能治疗,那这个该怎么治疗呀,1
c9f30205-1bf8-11ea-ae2d-e0d55e7e3b80,那需要多少钱,大概需要多少钱,1
c9ef5b55-1bf8-11ea-ac28-e0d55e7e3b80,多久时间,多久时间？,1
c9f378ab-1bf8-11ea-92ce-e0d55e7e3b80,这个应该怎么治疗呢？,就这个情况应该怎么治疗,1
c9f0e25f-1bf8-11ea-9681-e0d55e7e3b80,这怎么办啊,这个怎么办,1
c9efcfc6-1bf8-11ea-96f7-e0d55e7e3b80,怎么能治疗,具体怎么治疗,1
cb05c77b-1bf8-11ea-9a22-e0d55e7e3b80,医保能报销吗,哪咱这里可以医保报销吗,1
c9f43ab3-1bf8-11ea-9954-e0d55e7e3b80,做多长时间,多长时间撸一次好,0
c9f46204-1bf8-11ea-a1c9-e0d55e7e3b80,一般需要多久,那个需要多久？,1
c9f21840-1bf8-11ea-9a45-e0d55e7e3b80,那我该怎么调理,怎么调理回来,1
c9f0e233-1bf8-11ea-a29d-e0d55e7e3b80,婚检查什么,需要做什么检查来确诊,0
c9f4d693-1bf8-11ea-8ad6-e0d55e7e3b80,没啥不舒服的，现在，就是有点恶心,额，就是有点不舒服,0
c9f23ffe-1bf8-11ea-9d8c-e0d55e7e3b80,你就说咋治疗啊,像我的情况好治疗吗,0
c9efcfdf-1bf8-11ea-9ba1-e0d55e7e3b80,这什么原因引起的,这个是什么原因呀,1
c9f1f1ab-1bf8-11ea-b5a9-e0d55e7e3b80,那应该做什么检查呢,还检查什么,0
c9f1caee-1bf8-11ea-ba7c-e0d55e7e3b80,我还没结婚呢,我都没有结婚呢,1
c9f461a1-1bf8-11ea-9a04-e0d55e7e3b80,这是包皮过长导致的吗,包皮过长怎么看呢,0
c9f093ee-1bf8-11ea-b638-e0d55e7e3b80,包皮手术需要多少钱？,你好，包皮切除手术多少钱,1
c9f156c0-1bf8-11ea-8600-e0d55e7e3b80,时间多久正常呢,正常的应该是多长时间,1
c9efd01f-1bf8-11ea-ba0b-e0d55e7e3b80,多长时间撸一次好,多长时间好呢,0
c9f04560-1bf8-11ea-abb0-e0d55e7e3b80,正常性生活多久射精呢,多长时间射精正常呀,1
c9f24048-1bf8-11ea-8683-e0d55e7e3b80,包皮手术好做吗,可以坐包皮手术吗,0
c9f3c660-1bf8-11ea-932b-e0d55e7e3b80,要怎么治疗,你们这怎么治疗,1
c9f3ec4d-1bf8-11ea-a080-e0d55e7e3b80,屎道痛怎么回事？,是咋回事呢？,0
cb05c6b4-1bf8-11ea-9acc-e0d55e7e3b80,你们这医院在石家庄哪里,你们医院在哪里,0
c9f1caef-1bf8-11ea-9340-e0d55e7e3b80,这个是什么原因啊？,这是什么导致的呢,1
c9f43ac1-1bf8-11ea-883f-e0d55e7e3b80,以前都没有,对   以前就没有,1
c9f2672e-1bf8-11ea-83da-e0d55e7e3b80,有什么症状么,其他都没有什么症状,0
c9f0bb9a-1bf8-11ea-bb15-e0d55e7e3b80,需要住院吗？费用大概多少？多长时间恢复,多久能好？费用大概多少呢,0
c9f13026-1bf8-11ea-91de-e0d55e7e3b80,阴囊潮湿怎么办？,阴囊潮湿会,0
c9f17cf2-1bf8-11ea-b4b9-e0d55e7e3b80,应该怎么治疗呢,哦  那怎么治疗,1
c9f3ec73-1bf8-11ea-9da6-e0d55e7e3b80,大概晚多少钱,多少钱大概,1
c9f06c0c-1bf8-11ea-96a1-e0d55e7e3b80,您有QQ吗,您给我微信,0
c9f2b44f-1bf8-11ea-bbcc-e0d55e7e3b80,就先在这说说吧,就在这说吧。,1
c9f06ba9-1bf8-11ea-912a-e0d55e7e3b80,我需要注意些什么吗,我需要做什么,0
c9f2db78-1bf8-11ea-b038-e0d55e7e3b80,包皮手术价格多少？,包皮手术，手术费多少呢,1
c9f1ca92-1bf8-11ea-bdb0-e0d55e7e3b80,阳痿早泄可以看吗,是阳痿吗？,0
c9f240c3-1bf8-11ea-8233-e0d55e7e3b80,什么多长时间,没多长时间，,0
c9f35126-1bf8-11ea-92aa-e0d55e7e3b80,这个需要吃药吗,需要吃药不,1
c9f01dc6-1bf8-11ea-b8f5-e0d55e7e3b80,我也不知道什么时候有的,我也不清楚  也有几年了吧,0
c9f2b4c7-1bf8-11ea-a595-e0d55e7e3b80,还没去医院检查,没有到医院去看,1
c9f28e27-1bf8-11ea-86f2-e0d55e7e3b80,平时有什么需要注意的吗,那平时有什么注意的,1
c9f43ac3-1bf8-11ea-9a07-e0d55e7e3b80,那请问有什么法!运动!吃什么药呀,都查什么啊,0
cb057964-1bf8-11ea-9681-e0d55e7e3b80,这个是什么情况,那是什么情况,1
c9efa932-1bf8-11ea-bbfb-e0d55e7e3b80,那我现在需要怎样处理,我现在要怎样处理一下,1
c9f3ec37-1bf8-11ea-88e4-e0d55e7e3b80,那怎么调理调理,内分泌失调该怎么调理,0
c9f4af72-1bf8-11ea-9b71-e0d55e7e3b80,没有检查，应该是,是的，没检查过,1
c9f39f3f-1bf8-11ea-9204-e0d55e7e3b80,有什么原因会引起呢,什么原因引起的呢,1
c9f17d0c-1bf8-11ea-85a4-e0d55e7e3b80,到医院检查什么？,去医院怎么检查,0
c9f3024d-1bf8-11ea-bfc8-e0d55e7e3b80,就这样啊,嗯，就是这样,1
c9f13092-1bf8-11ea-b85e-e0d55e7e3b80,尿急尿频，尿不尽，还有血,尿频尿急是怎么回事,0
c9f1f1c1-1bf8-11ea-a14c-e0d55e7e3b80,我需要注意些什么,恢复需要注意什么,0
c9f0baa7-1bf8-11ea-9b9e-e0d55e7e3b80,这是什么科,这是什么我不明白,0
cb05edb1-1bf8-11ea-9ba7-e0d55e7e3b80,我吃点什么药啊,要用什么药可以治啊,1
c9f09427-1bf8-11ea-8418-e0d55e7e3b80,ｅｄ吃什么药好,吃点什么药好啊,1
c9f1cab8-1bf8-11ea-818b-e0d55e7e3b80,跟包皮过长也有关系吗,和包皮有关吗,1
c9f1caf5-1bf8-11ea-b8da-e0d55e7e3b80,有性生活就是这样的,什么性生活,0
c9f0e28e-1bf8-11ea-bdd5-e0d55e7e3b80,中药还是西药,哪应该吃西药还是中药,1
c9f15735-1bf8-11ea-bcca-e0d55e7e3b80,以前就是有浓     现在没有,以前没有，现在有,0
c9efd009-1bf8-11ea-a727-e0d55e7e3b80,没他微信,我没 QQ,0
c9f3ec5b-1bf8-11ea-9662-e0d55e7e3b80,做包茎手术多少钱,请问做包皮手术多少钱,0
c9f0bac3-1bf8-11ea-ac42-e0d55e7e3b80,如果要做手术是多少钱？,如果动手术需要多少钱,1
c9f3ebdc-1bf8-11ea-8f6e-e0d55e7e3b80,没有什么都没有,没有做呢,0
cb05790a-1bf8-11ea-bccf-e0d55e7e3b80,没有什么问题,说吧，什么问题,0
c9f0e21c-1bf8-11ea-9a94-e0d55e7e3b80,就是有包皮呢,我是问包皮垢的事,0
c9efa8b9-1bf8-11ea-aac6-e0d55e7e3b80,以前不知道,33岁  以前没注意,0
c9f240a2-1bf8-11ea-b7c3-e0d55e7e3b80,我有个事想咨询一下,就是先咨询一下,1
c9f1575e-1bf8-11ea-93b8-e0d55e7e3b80,我着大概需要多少钱,需要多少钱啊,1
c9f04554-1bf8-11ea-9d4d-e0d55e7e3b80,割包皮要多长时间能好？,割包皮恢复得多长时间,1
c9f1f199-1bf8-11ea-9599-e0d55e7e3b80,不会早泄,是会早泄,0
c9f04574-1bf8-11ea-95dc-e0d55e7e3b80,那医生是女医生吗,女医生？,1
c9f3c652-1bf8-11ea-8bfc-e0d55e7e3b80,是什么原因呢？,什么原因导致的,1
cb05c735-1bf8-11ea-ae0b-e0d55e7e3b80,阴茎上还有点白斑,阴茎有点小,0
c9f3297d-1bf8-11ea-8d3a-e0d55e7e3b80,什么都没有检查,好的，那需做什么检查呢？,0
c9f28e2d-1bf8-11ea-a90a-e0d55e7e3b80,这个怎么治疗呢？,那需要怎么治疗呢,1
c9f1cb0b-1bf8-11ea-a331-e0d55e7e3b80,加QQ可以吗？,加QQ 可以吗,1
c9f378d5-1bf8-11ea-9a5d-e0d55e7e3b80,不是性病类的吧？,得了性病了吗,0
c9f1a42b-1bf8-11ea-aa2d-e0d55e7e3b80,都不知道怎么怀的,不知怎么解决,0
c9f412e8-1bf8-11ea-8a7d-e0d55e7e3b80,这种情况大概花多少钱,大概花多少钱,1
c9f09365-1bf8-11ea-83b3-e0d55e7e3b80,它和包皮过长有关系吗,跟包皮有关系么,0
c9f32969-1bf8-11ea-bd04-e0d55e7e3b80,那一次需要花多少钱呢?,一个疗程多少天需要多少钱,0
c9f108e0-1bf8-11ea-8bef-e0d55e7e3b80,你有QQ么,加我微信说,0
c9f2400d-1bf8-11ea-8a55-e0d55e7e3b80,大概要多久,这个病大概要多久,0
c9f0bb46-1bf8-11ea-a4ad-e0d55e7e3b80,去你们那里做那个检查要多少费用,做这个检查要多久,0
c9efa8dd-1bf8-11ea-80eb-e0d55e7e3b80,可能是什么病？,这应该查什么,0
c9f1a350-1bf8-11ea-8c4e-e0d55e7e3b80,阳痿早泄能治愈吗,阳痿早泄不坚,0
c9f30224-1bf8-11ea-be1e-e0d55e7e3b80,经常手淫怎么办,手淫过度怎么办,1
c9f06bd2-1bf8-11ea-98ce-e0d55e7e3b80,药物可以治疗吗？,需要药物治疗吗,1
c9f1ca8e-1bf8-11ea-b5f1-e0d55e7e3b80,嗯，可以,哦，可以,1
c9f17cb7-1bf8-11ea-8c6a-e0d55e7e3b80,什么帮助,什么呀？,0
c9f3517f-1bf8-11ea-b217-e0d55e7e3b80,肿了几天了,才吃了两天,0
c9f218db-1bf8-11ea-a9f7-e0d55e7e3b80,就这几天痒,前几天出现的,0
cb05c77c-1bf8-11ea-ad55-e0d55e7e3b80,19    男,39   男,1
c9f4af5f-1bf8-11ea-a2c3-e0d55e7e3b80,你说怎么办啊,那我怎么办,1
c9f2b4a5-1bf8-11ea-bd9c-e0d55e7e3b80,我明天就去看。,好，过几天我去看看,1
c9efa93f-1bf8-11ea-931d-e0d55e7e3b80,这需要怎么治疗,这怎么治疗呀？,1
c9f4d657-1bf8-11ea-b90d-e0d55e7e3b80,好的，谢谢？,嗯，好的，谢谢您！,1
c9f21818-1bf8-11ea-9425-e0d55e7e3b80,有QQ吗,这是我微信，,0
c9f01da2-1bf8-11ea-b739-e0d55e7e3b80,嗯，需要怎么治疗,吗怎么治疗呢,1
c9f32912-1bf8-11ea-9b3e-e0d55e7e3b80,那怎么治疗啊？,这个该怎么治疗，,1
c9eff72e-1bf8-11ea-a763-e0d55e7e3b80,像我这种情况是什么原因？,这种是什么情况,0
c9f461be-1bf8-11ea-868c-e0d55e7e3b80,你们医院治疗费用了,那你们医院大概多少钱,1
cb05ee4c-1bf8-11ea-b3e9-e0d55e7e3b80,好的，谢谢？,谢谢回答,1
cb05c723-1bf8-11ea-8cd0-e0d55e7e3b80,你的微信是多少,好的，你微信是多少,1
cb05a017-1bf8-11ea-9920-e0d55e7e3b80,怎么治疗呀？,那应该怎么治疗呢,1
c9f06c63-1bf8-11ea-8522-e0d55e7e3b80,什么是包皮过长,是包皮过长,0
c9f1570e-1bf8-11ea-a137-e0d55e7e3b80,什么季节合适,什么季节好,1
c9f2b45f-1bf8-11ea-815f-e0d55e7e3b80,手淫比较频繁,我有手淫史的，,0
c9f30258-1bf8-11ea-b921-e0d55e7e3b80,去医院吗,个医院都可以做吗,0
c9ef822f-1bf8-11ea-aa2e-e0d55e7e3b80,吃什么药可以好么,吃什么药可以,1
cb05a0bb-1bf8-11ea-8271-e0d55e7e3b80,现在不痒了     就是有点红,不动它   不痒就是有点酸,0
c9f156d4-1bf8-11ea-8b51-e0d55e7e3b80,肾虚是不是也能早泄,肾虚是不是也影响早泄,1
c9f1a3d2-1bf8-11ea-b835-e0d55e7e3b80,都检查什么,应该做什么检查,0
c9f17cb3-1bf8-11ea-a1ea-e0d55e7e3b80,这做检查检查什么部位？,做什么检查啊都,0
c9f0bad4-1bf8-11ea-b7a5-e0d55e7e3b80,你医院在那。？,医院你是哪个医院的,0
c9ef5b2d-1bf8-11ea-badb-e0d55e7e3b80,以前没有的，,以前都没有，,1
c9f108b9-1bf8-11ea-992e-e0d55e7e3b80,那应该怎么处理？,那应该怎么处理呢,1
c9f28e67-1bf8-11ea-acd6-e0d55e7e3b80,最前列腺液，痛苦吗？,前列腺腿也会肿吗,0
c9f4624c-1bf8-11ea-a461-e0d55e7e3b80,需要做什么检查,需要做什么检查或吃药吗？,0
c9f10919-1bf8-11ea-ad24-e0d55e7e3b80,要手术吗,会手术吗我不想手术的,1
c9f3519c-1bf8-11ea-81b1-e0d55e7e3b80,你在桂林,我也在桂林,0
c9f1573a-1bf8-11ea-a049-e0d55e7e3b80,就先在这说说吧,就在这说吧,1
c9f09423-1bf8-11ea-838a-e0d55e7e3b80,冶了好大概多少钱,大约地多少钱,1
c9f15702-1bf8-11ea-824b-e0d55e7e3b80,治疗期间也可以同房？,治疗期间是不是不能同房？,1
c9f3ec7b-1bf8-11ea-aa8f-e0d55e7e3b80,我这情况怎么治疗,那需要怎么治疗呢？,1
c9efd02a-1bf8-11ea-811e-e0d55e7e3b80,怎么办？？,现在怎么办？,1
c9eff76a-1bf8-11ea-b039-e0d55e7e3b80,什么都没有检查,需要做什么检查,0
c9f06b94-1bf8-11ea-ac42-e0d55e7e3b80,那我要去哪里治疗呢,那是要怎么治疗，割吗,0
c9f10966-1bf8-11ea-8e97-e0d55e7e3b80,是什么原因造成的？,是什么原因,1
c9f48910-1bf8-11ea-9939-e0d55e7e3b80,是吃药还是？,我这吃药还是手术？,1
cb05c6f6-1bf8-11ea-9e2e-e0d55e7e3b80,哦检查什么呢,是的，检查什么呢,1
c9f12fc4-1bf8-11ea-bdc6-e0d55e7e3b80,确定能治愈吗？,能治愈么,1
c9f12f98-1bf8-11ea-8375-e0d55e7e3b80,可以治疗嘛,你就说用什么药治疗吧,0
c9efa8c2-1bf8-11ea-95cc-e0d55e7e3b80,好的你发吧,好你发吧,1
c9f43b42-1bf8-11ea-bd3b-e0d55e7e3b80,那么怎么办,怎么办？？,1
c9f350fc-1bf8-11ea-8381-e0d55e7e3b80,哦检查什么呢,检查什么？,1
c9f30269-1bf8-11ea-9464-e0d55e7e3b80,有感觉紧还有点疼,有点想有点想尿尿的感觉,0
c9efd077-1bf8-11ea-a15e-e0d55e7e3b80,射精快吃什么药,射精无力吃什么药可以,0
c9f3787f-1bf8-11ea-a37d-e0d55e7e3b80,性生活？,性生活！,1
cb05a078-1bf8-11ea-bd29-e0d55e7e3b80,那我挂啥科，检查啥,那这检查怎么检查,0
c9f41303-1bf8-11ea-8bbb-e0d55e7e3b80,都需要检查什么呢,做什么检查啊都,0
c9efcff0-1bf8-11ea-b8d1-e0d55e7e3b80,是要检查什么才知道,婚检查什么,0
c9f0bb66-1bf8-11ea-a9ff-e0d55e7e3b80,那这个该怎么治疗呀,如果要治疗怎么了治疗啊,1
c9f12fe0-1bf8-11ea-97a4-e0d55e7e3b80,嗯，没吃,嗯嗯，在上班,0
c9f24059-1bf8-11ea-85e5-e0d55e7e3b80,还早泄呢。,只是早泄,1
c9f1cac2-1bf8-11ea-9dfc-e0d55e7e3b80,做个这样检查花多少钱,检查多少钱？,1
c9f2b49d-1bf8-11ea-933a-e0d55e7e3b80,到医院检查什么？,呢去哪个医院检查,0
c9f43ac4-1bf8-11ea-bbb0-e0d55e7e3b80,做包皮手术多少钱啊。,您那包皮手术一般在多钱,1
c9f1a33f-1bf8-11ea-a8e0-e0d55e7e3b80,阴茎痒怎么回事,阴茎里边痒是怎么回事,1
cb05edda-1bf8-11ea-9841-e0d55e7e3b80,有什么建议么,请问您的建议是？,1
c9f06c53-1bf8-11ea-8c2b-e0d55e7e3b80,那个需要多久？,一般需要多久,1
c9f044b6-1bf8-11ea-a560-e0d55e7e3b80,那吃什么药好,给个建议吃什么药好呢,1
c9f1ca7e-1bf8-11ea-b969-e0d55e7e3b80,大概治疗多久可以好呢,大概治疗需要多长时间,1
c9f1a374-1bf8-11ea-891e-e0d55e7e3b80,有照片吗叫我看一下呗,我给你看照片吧,0
c9efd096-1bf8-11ea-8af1-e0d55e7e3b80,这个治疗快？,做了治疗，,0
c9f0e256-1bf8-11ea-8ddc-e0d55e7e3b80,阴囊潮湿怎么办,阴囊潮湿有时候有,0
c9f10910-1bf8-11ea-93bd-e0d55e7e3b80,应该是这个,应该是的,1
c9f3781b-1bf8-11ea-aba9-e0d55e7e3b80,手淫早泄怎么治疗呢,阳痿早泄怎么治疗,0
c9f4621a-1bf8-11ea-adc0-e0d55e7e3b80,那怎么治疗？,那需要怎么治疗,1
c9f43aff-1bf8-11ea-88d8-e0d55e7e3b80,多少钱啊看看,看下来的多少钱,1
c9f1567e-1bf8-11ea-957a-e0d55e7e3b80,去了用挂号么,挂号要排队吗,0
c9f06bd6-1bf8-11ea-ada4-e0d55e7e3b80,那是什么问题呢,什么问题呢,1
c9f0e275-1bf8-11ea-a258-e0d55e7e3b80,哦，用预约吗？,预约在哪里预约？,0
cb05eead-1bf8-11ea-844d-e0d55e7e3b80,吃点什么药比较好呢,吃点什么药或抹点什么,1
c9f15765-1bf8-11ea-bd98-e0d55e7e3b80,在北京割包皮多少钱,你们那里割包皮多少钱,0
c9f28e06-1bf8-11ea-bc6a-e0d55e7e3b80,女性怎么治疗,我说怎么治疗啊,0
c9f1a3e3-1bf8-11ea-bd74-e0d55e7e3b80,吃药还是？,是要吃药吗？,1
c9f1303c-1bf8-11ea-b1f8-e0d55e7e3b80,是说早泄？,我感觉也是阳痿早泄,0
c9f0bb1e-1bf8-11ea-8323-e0d55e7e3b80,正常应该是多少,正常吧应该。。,0
c9f4b009-1bf8-11ea-80a9-e0d55e7e3b80,去医院过,以前去医院过,1
c9f39ee9-1bf8-11ea-b027-e0d55e7e3b80,这是什么症状,什么症状呢,1
c9f1304c-1bf8-11ea-9397-e0d55e7e3b80,做包皮手术几天能好,和包皮手术那个手术比较大？,0
c9efd03f-1bf8-11ea-b6be-e0d55e7e3b80,早泄怎么治？,阳痿怎么治？,0
c9f0940c-1bf8-11ea-816f-e0d55e7e3b80,做包皮多用住院吗,割了包皮，不用住院吧,1
c9f3ec3c-1bf8-11ea-bcd0-e0d55e7e3b80,您知道是什么原因引起的吗？,没有什么原因,0
c9f302be-1bf8-11ea-9fde-e0d55e7e3b80,戒手淫后多久可以恢复？,多久可以恢复,0
c9f0ba9f-1bf8-11ea-9a00-e0d55e7e3b80,对是这样,嗯是这样,1
c9f06c50-1bf8-11ea-a990-e0d55e7e3b80,怎么称呼您,怎么看啊,0
c9f108f2-1bf8-11ea-bb6e-e0d55e7e3b80,怎么治疗呢还是,那应该怎么治疗呢,1
c9f2675d-1bf8-11ea-b26d-e0d55e7e3b80,你微信多少，我加你的,你电话多少，我加你行了,0
c9f1f11e-1bf8-11ea-b866-e0d55e7e3b80,这种情况应该吃点什么药好,吃点什么药好啊,1
cb0614aa-1bf8-11ea-bbb9-e0d55e7e3b80,手术需要多少钱,需要手术吗？,0
c9f1cb1d-1bf8-11ea-a337-e0d55e7e3b80,阴茎短小怎么办,阴茎短小是怎么回事,0
c9f17cee-1bf8-11ea-adb2-e0d55e7e3b80,嗯嗯是的你好医生,好吧  谢谢你  医生谢谢,0
c9f1a3b1-1bf8-11ea-aa04-e0d55e7e3b80,这种是什么情况,像我这种情况是什么原因？,0
c9f26723-1bf8-11ea-982e-e0d55e7e3b80,包皮有点长，影响性吗？,没有 包皮有点长,0
c9f4fd32-1bf8-11ea-86f8-e0d55e7e3b80,奥，需要怎么治疗呢,这个要怎么治疗,1
c9f43b82-1bf8-11ea-b45a-e0d55e7e3b80,两天两个女的算吗,过这两天吧，,0
c9f1cadd-1bf8-11ea-a7ad-e0d55e7e3b80,不知道去检查什么,不知道去什么地方检查,0
c9f2b433-1bf8-11ea-8ad9-e0d55e7e3b80,怎么治疗的,我这情况怎么治疗,1
c9f28de0-1bf8-11ea-8881-e0d55e7e3b80,还有住几天院,刚做几天,0
c9f1a3fe-1bf8-11ea-ac75-e0d55e7e3b80,什么是阴囊潮湿,阴囊潮湿是什么原因,0
c9f0e194-1bf8-11ea-9d34-e0d55e7e3b80,你看应该吃点什么药？,需要吃点什么药吗,1
c9f4891c-1bf8-11ea-810d-e0d55e7e3b80,阴囊潮湿吃什么药啊,一潮湿就有,0
cb05edf7-1bf8-11ea-8640-e0d55e7e3b80,那术后得注意什么,什么术后？,0
c9f46253-1bf8-11ea-9e44-e0d55e7e3b80,可以吗？,可以没有？,0
c9f218f8-1bf8-11ea-93a4-e0d55e7e3b80,就最近这几天,过两天就好了,0
c9f4d725-1bf8-11ea-a07a-e0d55e7e3b80,这种病一般都是怎么治疗的,我这种情况一般案例是怎么治疗的,1
c9f4d677-1bf8-11ea-8044-e0d55e7e3b80,包茎  跟包皮不一样吗,包皮包茎,0
c9f1302f-1bf8-11ea-8087-e0d55e7e3b80,最好的要多少钱？,最好的多少钱,1
c9f10961-1bf8-11ea-8e7c-e0d55e7e3b80,您加，我好吧？？,那你加我好吗？,1
c9eff76f-1bf8-11ea-b9d4-e0d55e7e3b80,这是什么原因呢,是什么原因,1
c9efcfd3-1bf8-11ea-8e42-e0d55e7e3b80,一般是什么原因,没有，一般是什么原因呢,1
c9f2b417-1bf8-11ea-84a8-e0d55e7e3b80,龟头上有红点是怎么回事,性生活后龟头起红点怎么回事,0
c9f108ed-1bf8-11ea-8a8b-e0d55e7e3b80,我们怎么治疗,那怎么治疗？,1
cb05a0b8-1bf8-11ea-9822-e0d55e7e3b80,怎么样治疗呢,咋样治疗,1
c9f2b451-1bf8-11ea-9f26-e0d55e7e3b80,怎么治疗比较好？,要怎么治疗呢？,1
c9f17d09-1bf8-11ea-be7d-e0d55e7e3b80,没有去的,我一直没有去看,1
cb05ee7e-1bf8-11ea-a02a-e0d55e7e3b80,龟头上有红点是怎么回事,龟头有红点怎么回事，不疼不痒,0
c9f3ec2b-1bf8-11ea-8da4-e0d55e7e3b80,如何治疗呢？,如何治疗，周期？,0
c9f24052-1bf8-11ea-8779-e0d55e7e3b80,目前这种情况需要治疗吗？,这种情况好治疗吗,0
c9f240a3-1bf8-11ea-bece-e0d55e7e3b80,割包皮多久能好,割包皮大摡多长时间,0
c9efa958-1bf8-11ea-ac7b-e0d55e7e3b80,龟头有红点咋回事,龟头有红点是怎么回事,1
c9f3515c-1bf8-11ea-96e6-e0d55e7e3b80,你微信吗？,你微信什么？,1
c9f3519a-1bf8-11ea-a6df-e0d55e7e3b80,那怎办呀,那的怎么办,1
c9f4d6f3-1bf8-11ea-9151-e0d55e7e3b80,尿急是怎么回事,尿频尿急怎么回事,0
c9f328e7-1bf8-11ea-86b8-e0d55e7e3b80,膀胱炎是怎么,尿道炎怎么检查,0
c9eff747-1bf8-11ea-9b32-e0d55e7e3b80,都没有检查出什么,性检查，都查什么,0
c9f06bb6-1bf8-11ea-9b57-e0d55e7e3b80,怎么治这个,这样，怎么治,1
c9f3c5f2-1bf8-11ea-87d3-e0d55e7e3b80,都不知道怎么怀的,不知道要怎么去看,0
c9f28e83-1bf8-11ea-b725-e0d55e7e3b80,有什么药可以用不,有什么药可以吃好吗？,1
c9f4618d-1bf8-11ea-8b6e-e0d55e7e3b80,是什么个情况？,那是什么情况？,1
c9f1a3ef-1bf8-11ea-9a2e-e0d55e7e3b80,现在还没时间,还不知道有时间吗,0
cb05c6d0-1bf8-11ea-96f7-e0d55e7e3b80,包皮过长怎么解决？,但是包皮过长,0
c9f461d2-1bf8-11ea-ae2c-e0d55e7e3b80,不知道我的包皮是不是过长,包皮也过长,0
c9f044db-1bf8-11ea-821e-e0d55e7e3b80,是阳痿么？,说是早泄,0
c9f301dd-1bf8-11ea-9a8f-e0d55e7e3b80,手术快吗,得做什么手术,0
c9f1a42e-1bf8-11ea-9a3c-e0d55e7e3b80,怎么办啊那,这是怎么办,1
c9f1cacc-1bf8-11ea-a3cc-e0d55e7e3b80,做包茎手术多少钱,做包皮手术多钱,0
c9f4d707-1bf8-11ea-987e-e0d55e7e3b80,很严重？,我这个严重吗,1
c9f4af8e-1bf8-11ea-9902-e0d55e7e3b80,我没有检查过,我也没去检查过,1
c9f108d5-1bf8-11ea-950f-e0d55e7e3b80,嗯！那是的,嗯 是的,1
c9f01dca-1bf8-11ea-95a8-e0d55e7e3b80,手术完直接能走吗,要手术吗,0
c9f17c4b-1bf8-11ea-9c1e-e0d55e7e3b80,桂林的啊,是在桂林啊,0
c9f301db-1bf8-11ea-89ba-e0d55e7e3b80,没有，什么药物管用,吃什么药管用,0
c9f28e7c-1bf8-11ea-9dd2-e0d55e7e3b80,阳痿早泄怎么治,就是阳痿,0
c9f39fa5-1bf8-11ea-8d8b-e0d55e7e3b80,我的太小啦怎么办,生殖器太小怎么办,1
cb05ee9e-1bf8-11ea-a913-e0d55e7e3b80,检查海绵体是吧,海绵体检查什么呢,0
c9f2409a-1bf8-11ea-a8b5-e0d55e7e3b80,这属于阳痿吗？,说是阳痿,0
c9f3518b-1bf8-11ea-8684-e0d55e7e3b80,请问精液检查一次多少钱,男科检查多少钱？,0
c9f1ca8f-1bf8-11ea-8de0-e0d55e7e3b80,包皮手术能报销吗,做包皮手术一般能报销多少钱,0
c9efa8cb-1bf8-11ea-acbc-e0d55e7e3b80,可以割包茎吗,我的是包皮包茎,0
c9f218a4-1bf8-11ea-868e-e0d55e7e3b80,睾丸涨疼怎么回事,睾丸下策微疼是怎么回事啊,0
c9f1568a-1bf8-11ea-9dfd-e0d55e7e3b80,要挂生殖科？,直接去生殖科吗,0
c9f3c5e6-1bf8-11ea-ba29-e0d55e7e3b80,一般需要怎么调理,怎么调理呢,1
c9f28e22-1bf8-11ea-b0d6-e0d55e7e3b80,那怎么治疗啊？,需要怎么治疗呢,1
c9f06c2a-1bf8-11ea-849e-e0d55e7e3b80,什么是阴囊潮湿呢？,阴囊潮湿怎么办？,0
c9f06c31-1bf8-11ea-bd08-e0d55e7e3b80,吃什么药可以好么,用什么可以治,0
c9f2b44c-1bf8-11ea-a84c-e0d55e7e3b80,只是先咨询下,咨询你啊,1
c9eff73d-1bf8-11ea-be67-e0d55e7e3b80,咱们医院是三甲医院吗,三甲医院,0
c9f17ca1-1bf8-11ea-8606-e0d55e7e3b80,还有住几天院,就几天了,0
c9f0449b-1bf8-11ea-b51c-e0d55e7e3b80,那的去医院看了？,嗯，我知道老医院,0
c9f4d719-1bf8-11ea-9c22-e0d55e7e3b80,割包皮要多久，需要多少钱,割包皮大摡多长时间,0
c9f4d67d-1bf8-11ea-902f-e0d55e7e3b80,性检查，都查什么,没检查出来什么,0
c9f21839-1bf8-11ea-bdb4-e0d55e7e3b80,你们能走社保吗？,你们那里能报销吗,1
c9f1095f-1bf8-11ea-8fbc-e0d55e7e3b80,早泄有什么办法吗,以前不懂什么叫早泄,0
c9f108fe-1bf8-11ea-82c3-e0d55e7e3b80,我也不知道是不是包皮过长,是不是包皮过长导致的,0
cb05c6fd-1bf8-11ea-8e56-e0d55e7e3b80,用点什么药合适？,用点什么药呢,1
c9efa942-1bf8-11ea-88a3-e0d55e7e3b80,什么医院,医院的名字是叫什么,1
c9f4d646-1bf8-11ea-999a-e0d55e7e3b80,是什么原因,一般都是什么原因,1
c9f32952-1bf8-11ea-aeb4-e0d55e7e3b80,没有去检查过,感觉还年轻   就没有去检查过,1
