,uuid,sentence,intention
2156,E3830330015042009,一只375，一只450,描述症状
2157,E3830330002778006,很模糊。,描述症状
2158,E3830330001473009,不疼就是有红血块,描述症状
2159,E3830330003057005,近视300到400，无散光,描述症状
2160,E3830330004475008,不难受,描述症状
2161,E3830330000475004,我的左眼正常右眼看起来有点模糊,描述症状
2162,E3830330003633002,那东西好模糊。,描述症状
2163,E3830330001539001,你好我想咨询一下? 女童今年7周岁 左眼斗鸡眼,描述症状
2164,E3830330003261010,就是怕灯光每天晚上睡觉起来感觉眼睛热热的,描述症状
2165,E3830330001261001,感冒在眼睛流眼泪,描述症状
2166,E3830330001403004,有点像内麦粒肿,描述症状
2167,E3830330001608007,我不近视，就散光,描述症状
2168,E3830330001658005,没有脱落,描述症状
2169,E3830330001658010,正中视野也清楚,描述症状
2170,E9000200003944008,自主流，如果感冒了流眼泪会严重一点,描述症状
2171,E3830330001421013,感冒了才出现的,描述症状
2172,E3830330001076001,眼睛红肿 还老是流泪三天了还没好,描述症状
2173,E3830330002498001,眼睛肿疼,描述症状
2174,E3830330003740002,眼角有白色相眼屎,描述症状
2175,E3830330001389004,洗个澡出来眼睛就很红,描述症状
2176,E3830330002252004,小孩子，五六岁，就是发烧时突然看不见的,描述症状
2177,E3830330002993005,眼睛有一小黑点,描述症状
2178,E9000200008994014,好像术后怕强光,描述症状
2179,E9000200015230019,戴上眼镜才4.2到4.3,描述症状
2180,E3830330002547011,32岁，长了麦粒肿,描述症状
2181,E3830330003073008,眼白有黄白色凸起,描述症状
2182,E3830330000359004,我眼睛睡醒眼皮就,描述症状
2183,E3830330002385001,睡了一觉起来左眼的右边白色区域红了，有血丝,描述症状
2184,E3830330003594012,就是手机稍微有点近，眼睛就发胀。,描述症状
2185,E2569490000939002,眼睛500,描述症状
2186,E3830330003697001,眼睛疼的睁不开,描述症状
2187,E3830330010119007,200左右。,描述症状
2188,E3830330011291011,300多一点,描述症状
2189,E3830330009747006,400左右,描述症状
2190,E3830330002702004,300到400度,描述症状
2191,E5953630000554001,假性近视，吃什么东西恢复的快？,描述症状
2192,E3830330012180003,22周岁，一只50多，一只100多,描述症状
2193,E2569490000094012,两个差不多都是800左右吧,描述症状
2194,E3830330002950010,还有好多眼屎,描述症状
2195,E3830330000324006,就是痒，视力没下降,描述症状
2196,E3830330003064001,眼睛静脉周围乡,描述症状
2197,E3830330001203004,眼睛有点酸,描述症状
2198,E3830330001337006,我儿子今年六岁了，他眼睛红红的,描述症状
2199,E3830330012808009,散光450,描述症状
2200,E3830330001723009,四十多开始发病,描述症状
2201,E3830330001895007,散光五十度,描述症状
2202,E3830330012506016,好像一个150,描述症状
2203,E3830330002128010,在眼球,描述症状
2204,E3830330003345005,会流泪,描述症状
2205,E3830330002846011,有时候就没事,描述症状
2206,E3830330001660007,会反复发炎,描述症状
2207,E3830330003197003,左边一点点,描述症状
2208,E3830330004783006,两只眼睛各散光300,描述症状
2209,E3830330003197009,白色的,描述症状
2210,E3830330001177003,我这个反反复复,描述症状
2211,E3830330003154001,小孩眼睛老是流眼泪,描述症状
2212,E3830330002589010,普通近视不高，散光高,描述症状
2213,E3830330000388001,我的眼睛好像是好模糊啊，好像是一看起来我的眼睛里面有什么东西挡住一样，好像有眼泪一样，但是去查又没有眼泪，模糊，看不清楚。,描述症状
2214,E3830330003932009,35岁，400左右,描述症状
2215,E3830330003719007,真性近视,描述症状
2216,E3830330001347001,还肿了,描述症状
2217,E3830330004543002,还没消,描述症状
2218,E3830330010571005,一只500多一只600多,描述症状
2219,E3830330016017009,之前是300多一点点。,描述症状
2220,E3830330009267011,下睫毛,描述症状
2221,E3830330000314006,我的右眼上眼皮突然红肿,描述症状
2222,E5953630001704004,我家孩子，11周岁了，一个0.1，一个0.2,描述症状
2223,E3830330000442008,里面还有黑色的,描述症状
2224,E3830330004278016,我的看不出来,描述症状
2225,E3830330002792002,400度近视自愈,描述症状
2226,E3830330015208008,左:100多右:200多,描述症状
2227,E3830330000393027,还有散光,描述症状
2228,E3830330003711005,750度,描述症状
2229,E3830330001215006,充血，疼痛，流眼泪,描述症状
2230,E3830330013066004,三百八左右,描述症状
2231,E3830330000224008,这段期间眼睛时不时会痒,描述症状
2232,E3830330001584009,没有，不痛不痒,描述症状
2233,E3830330001415010,右边眼睛有点模糊，有点不适,描述症状
2234,E3830330000346017,下眼皮里有两个白点,描述症状
2235,E9000200004062014,对有重影,描述症状
2236,E3830330005225005,度数都是正确的,描述症状
2237,E3830330002210009,以前没有这种现象就是昨晚后面就没有,描述症状
2238,E3830330001432013,应该化脓了,描述症状
2239,E3830330002861009,就眼睛有痛又痒又肿,描述症状
2240,E3830330011877010,三百多四百,描述症状
2241,E3830330003030001,眼睛看東西很吃力,描述症状
2242,E3830330002375001,我有时候会眼角痒,描述症状
2243,E3830330002794005,近视270,描述症状
2244,E3830330001488002,斜视，看东西两只眼睛眼球不在同个位置，有一只眼往眼角哪里,描述症状
2245,E3830330002875001,盯着看会出现黑影，在周围飘,描述症状
2246,E3830330000433014,早段时间总失眠,描述症状
2247,E3830330007623007,很久没测过了，以前测的是七百五，散光忘了,描述症状
2248,E3830330003033001,最近看手机有点久，眼睛有点疼,描述症状
2249,E3830330017388006,有揉过眼睛,描述症状
2250,E3830330001567010,我是高度近视,描述症状
2251,E3830330001224010,没有什么不舒服？就是有点出眼泪。,描述症状
2252,E3830330000015004,一只眼睛正常视力,描述症状
2253,E3830330002048022,她老是咪着眼睛看,描述症状
2254,E3830330002136003,双眼皮，70岁,描述症状
2255,E3830330004502005,50或100吧,描述症状
2256,E3830330003600010,27岁 575度,描述症状
2257,E3830330001633001,小孩总是眨眼睛,描述症状
2258,E3830330003040012,正常看东西又不斜,描述症状
2259,E3830330000127037,我说的是一个是左眼散光一个是右眼近视,描述症状
2260,E3830330000385013,眼睛没有问题,描述症状
2261,E3830330016198010,应该有五六百,描述症状
2262,E3830330016703011,2百5到2百6这样,描述症状
2263,E3830330002574004,我的眼睛看光的东西有重影,描述症状
2264,E3830330002239001,眼睛饭后突然发红了,描述症状
2265,E3830330000440001,您好 我近视375度  小时候看电视坐太近了。玩游戏等,描述症状
2266,E3830330003502003,我的眼睛看东西不清楚了,描述症状
2267,E3830330002190010,说有散光问题,描述症状
2268,E3830330001482003,我的眼睛晚上看东西有重影,描述症状
2269,E3830330001212008,闪光200,描述症状
2270,E3830330000177005,早上睁眼眼皮有点重,描述症状
2271,E9000200008153008,孩子视力不好，又怕增长起走,描述症状
2272,E3830330002249012,就是那个眼睛看不见东西了,描述症状
2273,E3830330001658009,感觉双眼边缘好像有一层东西挡住，可是透过这层东西还是看得见的，不是脱落所说的那种黑幕,描述症状
2274,E3830330001188006,一小时视力看近的还是从影,描述症状
2275,E3830330002483021,还怕风,描述症状
2276,E3830330001772017,感觉不玩手机眼睛就没有那么模糊,描述症状
2277,E3830330002663005,里面有个小白点,描述症状
2278,E3830330003729025,到晚上就不怎么看得清,描述症状
2279,E3830330003377006,有点痛，现在都变红了，感觉起了一个小包,描述症状
2280,E3830330003293008,就是自己要刻意的去集中才能看清楚,描述症状
2281,E3830330000443002,看不清东西。 雾蒙蒙的。,描述症状
2282,E3830330002816001,你好，就是最近洗完脸总感觉眼睛有东西,描述症状
2283,E3830330000477006,双眼皮45,描述症状
2284,E3830330002234004,大量出血,描述症状
2285,E3830330004315010,做家务没事看书看手机吃力,描述症状
2286,E3830330000061001,这几天眼睛老是痛头也痛还有点晕,描述症状
2287,E3830330001222010,就是看不太清楚,描述症状
2288,E3830330004717007,镜框坏了,描述症状
2289,E3830330002036003,我是色盲,描述症状
2290,E3830330001295004,15眼外,描述症状
2291,E3830330003414009,眼睛里有点红血丝,描述症状
2292,E3830330003390003,眼睛有蚊子的影子,描述症状
2293,E3830330003737007,也有近视200.至300度,描述症状
2294,E3830330002843006,午觉起来就会,描述症状
2295,E3830330000123002,左眼流泪，实然制病一下,描述症状
2296,E3830330002420005,只是模糊。还没完全失明,描述症状
2297,E3830330003438005,十几度的散光是正常的吗,描述症状
2298,E3830330002822002,右眼视力下降很快,描述症状
2299,E9000200014345002,您好，我想在你院眼斜挂专家号，小孩眼斜视,描述症状
2300,E3830330006925003,眼睛划伤了能自己痊愈吗,描述症状
2301,E3830330003726010,视力没影响,描述症状
2302,E3830330002902001,你好，我的眼睛感觉模糊，干涩，老是想去揉,描述症状
2303,E3830330001409013,四十多点,描述症状
2304,E3830330003335009,有啊！东西洗出来了，干嘛眼睁开不庝，闭起涨疼难受,描述症状
2305,E3830330002774003,眼睛看东西有重影，还有一天到晚眼睛感到很累,描述症状
2306,E3830330001452011,就是感觉眼睛有点干涩,描述症状
2307,E3830330002466011,就是有时候盯着一个地方看 就飞出来了,描述症状
2308,E3830330001703002,左眼本想黑眼珠边线只有一个白点,描述症状
2309,E3830330002813005,近视吧,描述症状
2310,E3830330002149006,不清楚只知道不严重，,描述症状
2311,E3830330000151019,睁着很疼,描述症状
2312,E3830330003292008,按压的时候疼,描述症状
2313,E3830330001869007,目前看不清楚,描述症状
2314,E3830330002721005,玻璃体混浊,描述症状
2315,E3830330001478006,还有眼睛左右视力弱视,描述症状
2316,E3830330003257001,上眼皮肿了,描述症状
2317,E3830330001280004,眼睛老流白色的,描述症状
2318,E3830330002761001,眼睛有眼屎,描述症状
2319,E2569490001784007,1000，散光250,描述症状
2320,E3830330002954010,没有！眼窝那有黑影,描述症状
2321,E3830330002670019,靠近眼角。,描述症状
2322,E3830330001360009,感觉眼睛里很胀,描述症状
2323,E3830330003064003,49岁，静脉周围炎，打激光，打康普，还是经常充血,描述症状
2324,E3830330001353007,散光有200多度,描述症状
2325,E3830330000354010,不疼，眼泪少流,描述症状
2326,E3830330002256001,小孩看字模糊,描述症状
2327,E3830330003225022,飞蚊子有时候出现，有时候就没出现，不知道什么样的情况,描述症状
2328,E3830330003413001,上眼皮想长东西,描述症状
2329,E3830330001124014,就是黄班水肿多，其他都正常,描述症状
2330,E3830330002061009,眼睛有点干，感觉有异物,描述症状
2331,E3830330000046006,看不准,描述症状
2332,E3830330001069011,轻度的玻璃体浑浊,描述症状
2333,E3830330015701021,是，缓解了一下，但没有好呀,描述症状
2334,E3830330000349009,两个眼睛都有,描述症状
2335,E3830330003496005,看任何地方的时候都有一些细胞在动,描述症状
2336,E2871200037607001,宝宝十个月了，眼睛一直有流眼泪，眼屎也很多，,描述症状
2337,E3830330001830001,您好，我的右侧眼睛眼角闭上眼的时候很疼,描述症状
2338,E3830330003366012,目前剩下散光，没有近视,描述症状
2339,E3830330000186010,能看清物体，不能看清字，右眼,描述症状
2340,E3830330000459000,眼睛特别疼,描述症状
2341,E3830330001489016,视力有点模糊，有眼屎,描述症状
2342,E3830330001323001,眼睛发红,描述症状
2343,E3830330001511001,一直眼镜看不清,描述症状
2344,E3830330003428002,眼睛一下子雾蒙蒙的,描述症状
2345,E3830330003192013,散光400多度,描述症状
2346,E3830330001606005,去商场购物，灯光照着觉得好难受呀,描述症状
2347,E3830330001108003,近视度数增加,描述症状
2348,E3830330003188001,我眼睛有散,描述症状
2349,E3830330002855010,只要听到感动的就会流眼泪,描述症状
2350,E3830330000259004,47岁，老花,描述症状
2351,E3830330002862001,你好，我眼睛眼睛痒，看東西模糊,描述症状
2352,E3830330000135015,眼睛也肿了,描述症状
2353,E3830330000038008,就是肿痛,描述症状
2354,E3830330003272004,双眼，年龄71了,描述症状
2355,E3830330001530008,脖子歪着,描述症状
2356,E3830330000293006,是100度,描述症状
2357,E3830330003220001,眼角老是痒,描述症状
2358,E3830330000129005,有时候会酸涩的流眼泪,描述症状
2359,E3830330001478013,左边好像一千左右，右边正常,描述症状
2360,E3830330001879002,白内障，一只眼睛,描述症状
2361,E3830330000094007,就是麦粒肿,描述症状
2362,E3830330003594023,手机一靠近那眼睛就好像怕强光。,描述症状
2363,E3830330001874002,眼睛模糊看不清,描述症状
2364,E3830330001435004,电子产品看多了，才出现的的飞蚊症,描述症状
2365,E3830330001754010,眼角边有点红,描述症状
2366,E3830330003404013,有肘看的清楚有时模糊,描述症状
2367,E3830330001232008,除了有红血丝。其他没什么异常,描述症状
2368,E3830330007363002,眼睛红肿怎么看,描述症状
2369,E3830330000385014,鼻子也没有问题,描述症状
2370,E3830330002531008,就左眼，右眼不会,描述症状
2371,E3830330001319001,眼睛总是流泪，好像眼屎很多,描述症状
2372,E3830330007323021,我摘下眼镜好适应好一会才不会那么模糊,描述症状
